fips_full,geographic_id,tract_id,location_name,year,black_population,total_population,black_percent,black_pop_change,black_pop_pct_change,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001006804,G1100010006804,006804,Census Tract 68.04,2010,3225,3670,0.8787465940054496,945,41.44736842105263,006804,006804,006804,6,The Girl Who Raised Pigeons | An Orange Line Train to Ballston | Gospel,Gallinger Hospital | Stadium-Armory Subway Platform | Orange Line Train | Southeast | D.C. General,Setting | Zone of Action | Marker,Hospital | Subway Station | Train | Quadrant
11001006804,G1100010006804,006804,Census Tract 68.04,2020,1934,2429,0.7962124331000412,-1291,-40.031007751937985,006804,006804,006804,6,The Girl Who Raised Pigeons | An Orange Line Train to Ballston | Gospel,Gallinger Hospital | Stadium-Armory Subway Platform | Orange Line Train | Southeast | D.C. General,Setting | Zone of Action | Marker,Hospital | Subway Station | Train | Quadrant
11001004300,G1100010004300,004300,Tract   43,1970,3471,4192,0.8280057251908397,NA,NA,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,G1100010004300,004300,State: 11 County: 001 Tract: 43,1980,2269,3139,0.7228416693214399,-1202,-34.629789685969456,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,G1100010004300,004300,Tract 43,1990,1805,3283,0.5498020103563813,-464,-20.44953724107536,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,G1100010004300,004300,Census Tract 43,2000,1283,3290,0.3899696048632219,-522,-28.919667590027704,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,G1100010004300,004300,Census Tract 43,2010,901,3255,0.2768049155145929,-382,-29.77396726422447,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,G1100010004300,004300,Census Tract 43,2020,834,4436,0.18800721370604148,-67,-7.436182019977802,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004702,G1100010004702,004702,Census Tract 47.02,2010,853,1802,0.4733629300776915,NA,NA,004702,004702,004702,7,The Girl Who Raised Pigeons | The First Day,Hahn's Shoe Store | Gonzaga High School | I Street NW | New Jersey Avenue NW | 3rd Street NW | Seaton Elementary School | Mt. Carmel Baptist,Marker | Route | Setting,Store | School | Street | Church
11001004702,G1100010004702,004702,Census Tract 47.02,2020,777,3934,0.19750889679715303,-76,-8.909730363423213,004702,004702,004702,7,The Girl Who Raised Pigeons | The First Day,Hahn's Shoe Store | Gonzaga High School | I Street NW | New Jersey Avenue NW | 3rd Street NW | Seaton Elementary School | Mt. Carmel Baptist,Marker | Route | Setting,Store | School | Street | Church
11001007401,G1100010007401,007401,Tract   74.01,1970,4404,4538,0.9704715733803436,NA,NA,007401,007401,007401,0,NA,NA,NA,NA
11001007401,G1100010007401,007401,State: 11 County: 001 Tract: 74.01,1980,3867,3910,0.9890025575447572,-537,-12.193460490463217,007401,007401,007401,0,NA,NA,NA,NA
11001007401,G1100010007401,007401,Tract 74.01,1990,2666,2683,0.9936638091688408,-1201,-31.057667442461856,007401,007401,007401,0,NA,NA,NA,NA
11001007401,G1100010007401,007401,Census Tract 74.01,2000,2943,2996,0.982309746328438,277,10.390097524381096,007401,007401,007401,0,NA,NA,NA,NA
11001007401,G1100010007401,007401,Census Tract 74.01,2010,2349,2414,0.9730737365368682,-594,-20.18348623853211,007401,007401,007401,0,NA,NA,NA,NA
11001007401,G1100010007401,007401,Census Tract 74.01,2020,1163,1259,0.9237490071485306,-1186,-50.489570029799914,007401,007401,007401,0,NA,NA,NA,NA
11001007407,G1100010007407,007407,State: 11 County: 001 Tract: 74.07,1980,3655,3679,0.9934764881761348,NA,NA,007407,007407,007407,0,NA,NA,NA,NA
11001007407,G1100010007407,007407,Tract 74.07,1990,3118,3147,0.9907848744836352,-537,-14.692202462380305,007407,007407,007407,0,NA,NA,NA,NA
11001007407,G1100010007407,007407,Census Tract 74.07,2000,2305,2373,0.9713442899283607,-813,-26.074406670942913,007407,007407,007407,0,NA,NA,NA,NA
11001007407,G1100010007407,007407,Census Tract 74.07,2010,2499,2587,0.9659837649787398,194,8.416485900216921,007407,007407,007407,0,NA,NA,NA,NA
11001007407,G1100010007407,007407,Census Tract 74.07,2020,3151,3491,0.902606702950444,652,26.09043617446979,007407,007407,007407,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,Tract   76.03,1970,3075,5864,0.5243860845839018,NA,NA,007603,007603,007603,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,State: 11 County: 001 Tract: 76.03,1980,2958,4506,0.6564580559254327,-117,-3.804878048780488,007603,007603,007603,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,Tract 76.03,1990,3593,4469,0.8039829939583799,635,21.467207572684245,007603,007603,007603,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,Census Tract 76.03,2000,3858,4255,0.9066980023501764,265,7.375452268299471,007603,007603,007603,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,Census Tract 76.03,2010,3645,4044,0.9013353115727004,-213,-5.52099533437014,007603,007603,007603,0,NA,NA,NA,NA
11001007603,G1100010007603,007603,Census Tract 76.03,2020,3638,4185,0.869295101553166,-7,-0.19204389574759945,007603,007603,007603,0,NA,NA,NA,NA
11001007708,G1100010007708,007708,State: 11 County: 001 Tract: 77.08,1980,2920,2958,0.9871534820824882,NA,NA,007708,007708,007708,0,NA,NA,NA,NA
11001007708,G1100010007708,007708,Tract 77.08,1990,2857,2891,0.988239363542027,-63,-2.1575342465753424,007708,007708,007708,0,NA,NA,NA,NA
11001007708,G1100010007708,007708,Census Tract 77.08,2000,2660,2706,0.9830007390983,-197,-6.895344767238362,007708,007708,007708,0,NA,NA,NA,NA
11001007708,G1100010007708,007708,Census Tract 77.08,2010,2416,2486,0.9718423169750604,-244,-9.172932330827068,007708,007708,007708,0,NA,NA,NA,NA
11001007708,G1100010007708,007708,Census Tract 77.08,2020,2422,2574,0.940947940947941,6,0.24834437086092717,007708,007708,007708,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,Tract   78.08,1970,6604,6636,0.995177817962628,NA,NA,007808,007808,007808,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,State: 11 County: 001 Tract: 78.08,1980,5944,5969,0.9958116937510472,-660,-9.993943064809208,007808,007808,007808,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,Tract 78.08,1990,4719,4769,0.9895156217236318,-1225,-20.60901749663526,007808,007808,007808,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,Census Tract 78.08,2000,3941,4012,0.9823030907278164,-778,-16.486543759271033,007808,007808,007808,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,Census Tract 78.08,2010,3489,3646,0.9569391113549096,-452,-11.469170261354986,007808,007808,007808,0,NA,NA,NA,NA
11001007808,G1100010007808,007808,Census Tract 78.08,2020,3450,3792,0.9098101265822784,-39,-1.117798796216681,007808,007808,007808,0,NA,NA,NA,NA
11001007809,G1100010007809,007809,Tract 78.09,1990,2786,2801,0.9946447697250982,NA,NA,007809,007809,007809,0,NA,NA,NA,NA
11001007809,G1100010007809,007809,Census Tract 78.09,2000,2592,2667,0.9718785151856018,-194,-6.963388370423547,007809,007809,007809,0,NA,NA,NA,NA
11001007809,G1100010007809,007809,Census Tract 78.09,2010,2768,2922,0.947296372347707,176,6.790123456790123,007809,007809,007809,0,NA,NA,NA,NA
11001007809,G1100010007809,007809,Census Tract 78.09,2020,2760,3155,0.8748019017432647,-8,-0.2890173410404624,007809,007809,007809,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,Tract   83.01,1970,3898,4264,0.9141651031894934,NA,NA,008301,008301,008301,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,State: 11 County: 001 Tract: 83.01,1980,1483,2351,0.6307954062101233,-2415,-61.95484864032837,008301,008301,008301,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,Tract 83.01,1990,958,2346,0.4083546462063086,-525,-35.4012137559002,008301,008301,008301,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,Census Tract 83.01,2000,763,2243,0.34016941596076683,-195,-20.354906054279752,008301,008301,008301,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,Census Tract 83.01,2010,383,2279,0.16805616498464238,-380,-49.803407601572744,008301,008301,008301,0,NA,NA,NA,NA
11001008301,G1100010008301,008301,Census Tract 83.01,2020,380,3220,0.11801242236024843,-3,-0.7832898172323759,008301,008301,008301,0,NA,NA,NA,NA
11001009601,G1100010009601,009601,State: 11 County: 001 Tract: 96.01,1980,3493,3503,0.9971453040251214,NA,NA,009601,009601,009601,0,NA,NA,NA,NA
11001009601,G1100010009601,009601,Tract 96.01,1990,1375,1399,0.982844889206576,-2118,-60.63555682794159,009601,009601,009601,0,NA,NA,NA,NA
11001009601,G1100010009601,009601,Census Tract 96.01,2000,2290,2343,0.9773794280836534,915,66.54545454545455,009601,009601,009601,0,NA,NA,NA,NA
11001009601,G1100010009601,009601,Census Tract 96.01,2010,2359,2445,0.9648261758691208,69,3.0131004366812224,009601,009601,009601,0,NA,NA,NA,NA
11001009601,G1100010009601,009601,Census Tract 96.01,2020,1880,2086,0.9012464046021093,-479,-20.305214073760062,009601,009601,009601,0,NA,NA,NA,NA
11001009602,G1100010009602,009602,State: 11 County: 001 Tract: 96.02,1980,3312,3322,0.9969897652016856,NA,NA,009602,009602,009602,0,NA,NA,NA,NA
11001009602,G1100010009602,009602,Tract 96.02,1990,2457,2472,0.9939320388349514,-855,-25.815217391304344,009602,009602,009602,0,NA,NA,NA,NA
11001009602,G1100010009602,009602,Census Tract 96.02,2000,3046,3106,0.9806825499034127,589,23.972323972323977,009602,009602,009602,0,NA,NA,NA,NA
11001009602,G1100010009602,009602,Census Tract 96.02,2010,3166,3280,0.9652439024390244,120,3.939592908732764,009602,009602,009602,0,NA,NA,NA,NA
11001009602,G1100010009602,009602,Census Tract 96.02,2020,4137,4481,0.923231421557688,971,30.66961465571699,009602,009602,009602,0,NA,NA,NA,NA
11001009804,G1100010009804,009804,State: 11 County: 001 Tract: 98.04,1980,2396,2439,0.982369823698237,NA,NA,009804,009804,009804,0,NA,NA,NA,NA
11001009804,G1100010009804,009804,Tract 98.04,1990,2761,2781,0.9928083423229054,365,15.233722871452422,009804,009804,009804,0,NA,NA,NA,NA
11001009804,G1100010009804,009804,Census Tract 98.04,2000,2510,2566,0.9781761496492596,-251,-9.090909090909092,009804,009804,009804,0,NA,NA,NA,NA
11001009804,G1100010009804,009804,Census Tract 98.04,2010,2369,2473,0.9579458147998382,-141,-5.617529880478088,009804,009804,009804,0,NA,NA,NA,NA
11001009804,G1100010009804,009804,Census Tract 98.04,2020,2258,2517,0.8970997218911403,-111,-4.685521317011397,009804,009804,009804,0,NA,NA,NA,NA
11001009810,G1100010009810,009810,Tract 98.10,1990,2635,2655,0.992467043314501,NA,NA,009810,009810,009810,0,NA,NA,NA,NA
11001009810,G1100010009810,009810,Census Tract 98.10,2010,2456,2507,0.9796569605105704,-179,-6.793168880455408,009810,009810,009810,0,NA,NA,NA,NA
11001009810,G1100010009810,009810,Census Tract 98.10,2020,2304,2461,0.9362047947988622,-152,-6.188925081433225,009810,009810,009810,0,NA,NA,NA,NA
11001008903,G1100010008903,008903,State: 11 County: 001 Tract: 89.03,1980,3660,3728,0.9817596566523604,NA,NA,008903,008903,008903,0,NA,NA,NA,NA
11001008903,G1100010008903,008903,Tract 89.03,1990,3314,3357,0.987190944295502,-346,-9.453551912568306,008903,008903,008903,0,NA,NA,NA,NA
11001008903,G1100010008903,008903,Census Tract 89.03,2000,2321,2396,0.9686978297161936,-993,-29.96378998189499,008903,008903,008903,0,NA,NA,NA,NA
11001008903,G1100010008903,008903,Census Tract 89.03,2010,2493,2633,0.9468287124952526,172,7.410598879793192,008903,008903,008903,0,NA,NA,NA,NA
11001008903,G1100010008903,008903,Census Tract 89.03,2020,2255,3062,0.7364467668190725,-238,-9.546730846369837,008903,008903,008903,0,NA,NA,NA,NA
11001004401,G1100010004401,004401,Census Tract 44.01,2020,358,3430,0.1043731778425656,NA,NA,004401,004401,004401,2,A New Man,U Street & 10th Street NW | U Street NW,Setting,Street
11001002703,G1100010002703,002703,Census Tract 27.03,2020,295,2614,0.11285386381025247,NA,NA,002703,002703,002703,0,NA,NA,NA,NA
11001003801,G1100010003801,003801,Census Tract 38.01,2020,217,1800,0.12055555555555555,NA,NA,003801,003801,003801,0,NA,NA,NA,NA
11001002704,G1100010002704,002704,Census Tract 27.04,2020,452,2993,0.15101904443701972,NA,NA,002704,002704,002704,0,NA,NA,NA,NA
11001005602,G1100010005602,005602,Census Tract 56.02,2020,303,4100,0.07390243902439024,NA,NA,005602,005602,005602,0,NA,NA,NA,NA
11001005202,G1100010005202,005202,Tract   52.02,1970,28,692,0.04046242774566474,NA,NA,005202,005202,005202,1,The Store,P Street NW,Route,Street
11001005202,G1100010005202,005202,State: 11 County: 001 Tract: 52.02,1980,139,547,0.25411334552102377,111,396.42857142857144,005202,005202,005202,1,The Store,P Street NW,Route,Street
11001005202,G1100010005202,005202,Census Tract 52.02,2000,163,760,0.21447368421052632,24,17.26618705035971,005202,005202,005202,1,The Store,P Street NW,Route,Street
11001005202,G1100010005202,005202,Census Tract 52.02,2020,349,3408,0.10240610328638496,186,114.11042944785277,005202,005202,005202,1,The Store,P Street NW,Route,Street
11001010603,G1100010010603,010603,Census Tract 106.03,2020,546,3068,0.17796610169491525,NA,NA,010603,010603,010603,10,The Girl Who Raised Pigeons | Marie,The Pigeon Coop | Jenny and Walter Creed?s House | Myrtle Street Apartment | Union Station | K Street NE | Myrtle Street NE | 1st Street NE | North Capitol Street NW,Setting | Marker | Route,Enclosure | House | Apartment | Subway Station | Street | Train Station
11001011002,G1100010011002,011002,Census Tract 110.02,2020,361,1859,0.19419042495965572,NA,NA,011002,011002,011002,0,NA,NA,NA,NA
11001000804,G1100010000804,000804,Census Tract 8.04,2020,201,3832,0.05245302713987473,NA,NA,000804,000804,000804,0,NA,NA,NA,NA
11001003701,G1100010003701,003701,Census Tract 37.01,2020,546,2916,0.18724279835390947,NA,NA,003701,003701,003701,1,Young Lions,Malcolm X Park,Marker,Park
11001000703,G1100010000703,000703,Census Tract 7.03,2020,248,3022,0.08206485771012574,NA,NA,000703,000703,000703,0,NA,NA,NA,NA
11001000702,G1100010000702,000702,State: 11 County: 001 Tract: 7.02,1980,92,2807,0.03277520484503028,NA,NA,000702,000702,000702,0,NA,NA,NA,NA
11001000702,G1100010000702,000702,Census Tract 7.02,2000,221,3326,0.06644618159951894,129,140.2173913043478,000702,000702,000702,0,NA,NA,NA,NA
11001000702,G1100010000702,000702,Census Tract 7.02,2010,192,3364,0.05707491082045184,-29,-13.12217194570136,000702,000702,000702,0,NA,NA,NA,NA
11001000702,G1100010000702,000702,Census Tract 7.02,2020,280,3452,0.08111239860950174,88,45.83333333333333,000702,000702,000702,0,NA,NA,NA,NA
11001001402,G1100010001402,001402,Tract 14.02,1990,317,2863,0.11072301781348236,NA,NA,001402,001402,001402,0,NA,NA,NA,NA
11001001402,G1100010001402,001402,Census Tract 14.02,2000,555,3925,0.14140127388535031,238,75.0788643533123,001402,001402,001402,0,NA,NA,NA,NA
11001001402,G1100010001402,001402,Census Tract 14.02,2010,356,2998,0.11874583055370248,-199,-35.85585585585586,001402,001402,001402,0,NA,NA,NA,NA
11001001402,G1100010001402,001402,Census Tract 14.02,2020,446,3514,0.12692088787706318,90,25.280898876404496,001402,001402,001402,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,Tract   21.01,1970,5886,6253,0.9413081720774028,NA,NA,002101,002101,002101,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,State: 11 County: 001 Tract: 21.01,1980,5602,5798,0.9661952397378406,-284,-4.825008494733265,002101,002101,002101,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,Tract 21.01,1990,5046,5287,0.9544164932854172,-556,-9.925026776151377,002101,002101,002101,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,Census Tract 21.01,2000,4241,5233,0.810433785591439,-805,-15.95323028141102,002101,002101,002101,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,Census Tract 21.01,2010,3301,5309,0.6217743454511208,-940,-22.16458382456968,002101,002101,002101,0,NA,NA,NA,NA
11001002101,G1100010002101,002101,Census Tract 21.01,2020,2642,5687,0.4645683136979075,-659,-19.963647379581943,002101,002101,002101,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,Tract   35,1970,3007,3105,0.968438003220612,NA,NA,003500,003500,003500,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,State: 11 County: 001 Tract: 35,1980,2601,2673,0.9730639730639732,-406,-13.5018290655138,003500,003500,003500,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,Tract 35,1990,2048,2222,0.9216921692169217,-553,-21.26105344098424,003500,003500,003500,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,Census Tract 35,2000,2936,3498,0.8393367638650657,888,43.359375,003500,003500,003500,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,Census Tract 35,2010,2681,3740,0.7168449197860962,-255,-8.685286103542236,003500,003500,003500,0,NA,NA,NA,NA
11001003500,G1100010003500,003500,Census Tract 35,2020,1593,4801,0.3318058737762966,-1088,-40.58187243565833,003500,003500,003500,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,Tract   73.04,1970,4938,5111,0.9661514380747408,NA,NA,007304,007304,007304,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,State: 11 County: 001 Tract: 73.04,1980,4047,4090,0.9894865525672372,-891,-18.04374240583232,007304,007304,007304,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,Tract 73.04,1990,4392,4475,0.9814525139664804,345,8.524833209785026,007304,007304,007304,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,Census Tract 73.04,2000,4564,4665,0.9783494105037512,172,3.916211293260474,007304,007304,007304,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,Census Tract 73.04,2010,3443,3546,0.9709531866892273,-1121,-24.56178790534619,007304,007304,007304,0,NA,NA,NA,NA
11001007304,G1100010007304,007304,Census Tract 73.04,2020,4099,4410,0.9294784580498866,656,19.053151321521927,007304,007304,007304,0,NA,NA,NA,NA
11001007601,G1100010007601,007601,Tract   76.01,1970,5461,7122,0.7667789946644201,NA,NA,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,G1100010007601,007601,State: 11 County: 001 Tract: 76.01,1980,5321,5884,0.9043167912984365,-140,-2.5636330342428124,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,G1100010007601,007601,Tract 76.01,1990,4956,5226,0.9483352468427096,-365,-6.859612854726555,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,G1100010007601,007601,Census Tract 76.01,2000,4378,4572,0.9575678040244968,-578,-11.662631154156578,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,G1100010007601,007601,Census Tract 76.01,2010,4109,4355,0.9435132032146958,-269,-6.144358154408406,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,G1100010007601,007601,Census Tract 76.01,2020,4094,4693,0.8723630939697422,-15,-0.3650523241664638,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001008200,G1100010008200,008200,Tract   82,1970,509,2996,0.16989319092122832,NA,NA,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,G1100010008200,008200,State: 11 County: 001 Tract: 82,1980,274,2480,0.11048387096774194,-235,-46.16895874263262,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,G1100010008200,008200,Tract 82,1990,199,2695,0.0738404452690167,-75,-27.37226277372263,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,G1100010008200,008200,Census Tract 82,2000,176,2505,0.07025948103792415,-23,-11.55778894472362,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,G1100010008200,008200,Census Tract 82,2010,156,2918,0.05346127484578478,-20,-11.363636363636363,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,G1100010008200,008200,Census Tract 82,2020,184,2695,0.06827458256029685,28,17.94871794871795,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008702,G1100010008702,008702,State: 11 County: 001 Tract: 87.02,1980,2025,2066,0.9801548886737658,NA,NA,008702,008702,008702,0,NA,NA,NA,NA
11001008702,G1100010008702,008702,Tract 87.02,1990,2038,2095,0.9727923627684965,13,0.6419753086419753,008702,008702,008702,0,NA,NA,NA,NA
11001008702,G1100010008702,008702,Census Tract 87.02,2000,1748,1916,0.9123173277661796,-290,-14.22963689892051,008702,008702,008702,0,NA,NA,NA,NA
11001008702,G1100010008702,008702,Census Tract 87.02,2010,1280,1599,0.8005003126954346,-468,-26.773455377574372,008702,008702,008702,0,NA,NA,NA,NA
11001008702,G1100010008702,008702,Census Tract 87.02,2020,1565,3574,0.4378847229994404,285,22.265625,008702,008702,008702,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,Tract   95.03,1970,3302,4475,0.737877094972067,NA,NA,009503,009503,009503,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,State: 11 County: 001 Tract: 95.03,1980,3199,3892,0.8219424460431655,-103,-3.119321623258631,009503,009503,009503,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,Tract 95.03,1990,2735,3220,0.8493788819875776,-464,-14.504532666458267,009503,009503,009503,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,Census Tract 95.03,2000,2663,3066,0.8685583822570124,-72,-2.6325411334552102,009503,009503,009503,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,Census Tract 95.03,2010,2301,2910,0.790721649484536,-362,-13.593691325572662,009503,009503,009503,0,NA,NA,NA,NA
11001009503,G1100010009503,009503,Census Tract 95.03,2020,1888,3106,0.6078557630392788,-413,-17.94871794871795,009503,009503,009503,0,NA,NA,NA,NA
11001009508,G1100010009508,009508,State: 11 County: 001 Tract: 95.08,1980,3493,3583,0.97488138431482,NA,NA,009508,009508,009508,0,NA,NA,NA,NA
11001009508,G1100010009508,009508,Tract 95.08,1990,3002,3081,0.97435897435897445,-491,-14.056684798167764,009508,009508,009508,0,NA,NA,NA,NA
11001009508,G1100010009508,009508,Census Tract 95.08,2000,2732,2860,0.9552447552447552,-270,-8.99400399733511,009508,009508,009508,0,NA,NA,NA,NA
11001009508,G1100010009508,009508,Census Tract 95.08,2010,2821,3290,0.8574468085106383,89,3.2576866764275256,009508,009508,009508,0,NA,NA,NA,NA
11001009508,G1100010009508,009508,Census Tract 95.08,2020,2708,4243,0.6382276691020504,-113,-4.005671747607231,009508,009508,009508,0,NA,NA,NA,NA
11001009905,G1100010009905,009905,State: 11 County: 001 Tract: 99.05,1980,3625,3632,0.9980726872246696,NA,NA,009905,009905,009905,0,NA,NA,NA,NA
11001009905,G1100010009905,009905,Tract 99.05,1990,3152,3169,0.9946355317134744,-473,-13.048275862068964,009905,009905,009905,0,NA,NA,NA,NA
11001009905,G1100010009905,009905,Census Tract 99.05,2000,2631,2670,0.9853932584269663,-521,-16.529187817258883,009905,009905,009905,0,NA,NA,NA,NA
11001009905,G1100010009905,009905,Census Tract 99.05,2010,2676,2795,0.9574239713774596,45,1.7103762827822122,009905,009905,009905,0,NA,NA,NA,NA
11001009905,G1100010009905,009905,Census Tract 99.05,2020,2557,2790,0.9164874551971326,-119,-4.44693572496263,009905,009905,009905,0,NA,NA,NA,NA
11001000202,G1100010000202,000202,Tract 2.02,1990,61,3639,0.01676284693597142,NA,NA,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001000202,G1100010000202,000202,Census Tract 2.02,2000,61,3850,0.01584415584415584,0,0,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001000202,G1100010000202,000202,Census Tract 2.02,2010,159,5425,0.02930875576036866,98,160.65573770491804,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001000202,G1100010000202,000202,Census Tract 2.02,2020,193,4672,0.04130993150684931,34,21.38364779874214,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001010900,G1100010010900,010900,Census Tract 109,2010,3055,3211,0.951417004048583,NA,NA,010900,010900,010900,0,NA,NA,NA,NA
11001010900,G1100010010900,010900,Census Tract 109,2020,3055,3333,0.9165916591659166,0,0,010900,010900,010900,0,NA,NA,NA,NA
11001007409,G1100010007409,007409,Tract 74.09,1990,2948,2981,0.988929889298893,NA,NA,007409,007409,007409,0,NA,NA,NA,NA
11001007409,G1100010007409,007409,Census Tract 74.09,2000,3390,3444,0.9843205574912892,442,14.993215739484397,007409,007409,007409,0,NA,NA,NA,NA
11001007409,G1100010007409,007409,Census Tract 74.09,2010,3417,3499,0.9765647327807944,27,0.7964601769911505,007409,007409,007409,0,NA,NA,NA,NA
11001007409,G1100010007409,007409,Census Tract 74.09,2020,3609,3835,0.9410691003911344,192,5.618964003511852,007409,007409,007409,0,NA,NA,NA,NA
11001007604,G1100010007604,007604,State: 11 County: 001 Tract: 76.04,1980,4171,4637,0.8995039896484797,NA,NA,007604,007604,007604,0,NA,NA,NA,NA
11001007604,G1100010007604,007604,Tract 76.04,1990,4008,4287,0.9349195241427573,-163,-3.907935746823304,007604,007604,007604,0,NA,NA,NA,NA
11001007604,G1100010007604,007604,Census Tract 76.04,2000,3555,3764,0.9444739638682252,-453,-11.30239520958084,007604,007604,007604,0,NA,NA,NA,NA
11001007604,G1100010007604,007604,Census Tract 76.04,2010,3411,3644,0.936059275521405,-144,-4.050632911392405,007604,007604,007604,0,NA,NA,NA,NA
11001007604,G1100010007604,007604,Census Tract 76.04,2020,3278,3803,0.8619510912437549,-133,-3.8991498094400465,007604,007604,007604,0,NA,NA,NA,NA
11001980000,G1100010980000,980000,Census Tract 9800,2020,114,176,0.6477272727272727,NA,NA,980000,980000,980000,10,Young Lions | The Store | The Sunday Following Mother's Day,Lafayette Park | White House | Pennsylvania Avenue NW | Constitution Avenue NW | Department of Commerce | Southwest | Penelope's Apartment | Library of Congress,Setting | Marker | Route | Projected Space,Park | House | Street | Government Office | Apartment | Library
11001000903,G1100010000903,000903,Census Tract 9.03,2020,426,4202,0.10138029509757258,NA,NA,000903,000903,000903,0,NA,NA,NA,NA
11001003802,G1100010003802,003802,Census Tract 38.02,2020,658,3911,0.16824341600613654,NA,NA,003802,003802,003802,0,NA,NA,NA,NA
11001007202,G1100010007202,007202,Census Tract 72.02,2020,449,4303,0.10434580525214966,NA,NA,007202,007202,007202,0,NA,NA,NA,NA
