fips_full,census_tract,total_crime,violent_crime,property_crime,year,tract_id,geography,source,data_type,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001004902,004902,160,37,123,2010,004902,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004902,004902,004902,3,His Mother's House,Joyce Moses's House | O Street NW,Setting,House | Street
11001004902,004902,205,NA,NA,2020,004902,tract,NA,NA,004902,004902,004902,3,His Mother's House,Joyce Moses's House | O Street NW,Setting,House | Street
11001007605,007605,89,17,72,2010,007605,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007605,007605,007605,0,NA,NA,NA,NA
11001007605,007605,166,NA,NA,2020,007605,tract,NA,NA,007605,007605,007605,0,NA,NA,NA,NA
11001009102,009102,333,59,274,2010,009102,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009102,009102,009102,0,NA,NA,NA,NA
11001009102,009102,524,NA,NA,2020,009102,tract,NA,NA,009102,009102,009102,0,NA,NA,NA,NA
11001009201,009201,57,14,43,2010,009201,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009201,009201,009201,0,NA,NA,NA,NA
11001009201,009201,114,NA,NA,2020,009201,tract,NA,NA,009201,009201,009201,0,NA,NA,NA,NA
11001009511,009511,14,NA,NA,2020,009511,tract,NA,NA,009511,009511,009511,0,NA,NA,NA,NA
11001004402,004402,424,NA,NA,2020,004402,tract,NA,NA,004402,004402,004402,3,The Night Rhonda Ferguson Was Killed | A New Man,Elson?s | 11th Street NW | NAACP,Setting | Route | Marker,Gas Station | Street | Organization
11001001301,001301,24,0,24,2010,001301,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001301,001301,001301,0,NA,NA,NA,NA
11001001301,001301,61,NA,NA,2020,001301,tract,NA,NA,001301,001301,001301,0,NA,NA,NA,NA
11001003200,003200,247,45,202,2010,003200,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003200,003200,003200,0,NA,NA,NA,NA
11001003200,003200,184,NA,NA,2020,003200,tract,NA,NA,003200,003200,003200,0,NA,NA,NA,NA
11001007100,007100,278,58,220,2010,007100,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007100,007100,007100,0,NA,NA,NA,NA
11001007100,007100,189,NA,NA,2020,007100,tract,NA,NA,007100,007100,007100,0,NA,NA,NA,NA
11001007703,007703,276,82,194,2010,007703,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007703,007703,007703,0,NA,NA,NA,NA
11001007703,007703,173,NA,NA,2020,007703,tract,NA,NA,007703,007703,007703,0,NA,NA,NA,NA
11001000100,000100,316,31,285,2010,000100,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000100,000100,000100,0,NA,NA,NA,NA
11001000701,000701,75,3,72,2010,000701,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000701,000701,000701,0,NA,NA,NA,NA
11001000801,000801,109,2,107,2010,000801,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000801,000801,000801,0,NA,NA,NA,NA
11001000901,000901,104,2,102,2010,000901,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000901,000901,000901,0,NA,NA,NA,NA
11001001001,001001,370,24,346,2010,001001,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001001,001001,001001,0,NA,NA,NA,NA
11001001302,001302,81,7,74,2010,001302,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001302,001302,001302,0,NA,NA,NA,NA
11001002502,002502,328,84,244,2010,002502,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002502,002502,002502,0,NA,NA,NA,NA
11001002701,002701,143,18,125,2010,002701,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002701,002701,002701,0,NA,NA,NA,NA
11001003700,003700,192,34,158,2010,003700,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003700,003700,003700,0,NA,NA,NA,NA
11001003800,003800,260,49,211,2010,003800,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003800,003800,003800,0,NA,NA,NA,NA
11001003900,003900,163,36,127,2010,003900,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003900,003900,003900,0,NA,NA,NA,NA
11001004400,004400,605,116,489,2010,004400,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004400,004400,004400,0,NA,NA,NA,NA
11001004701,004701,133,40,93,2010,004701,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004701,004701,004701,0,NA,NA,NA,NA
11001005002,005002,165,39,126,2010,005002,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005002,005002,005002,0,NA,NA,NA,NA
11001005201,005201,370,49,321,2010,005201,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005201,005201,005201,0,NA,NA,NA,NA
11001005301,005301,201,26,175,2010,005301,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005301,005301,005301,0,NA,NA,NA,NA
11001005500,005500,472,60,412,2010,005500,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005500,005500,005500,0,NA,NA,NA,NA
11001005600,005600,141,22,119,2010,005600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005600,005600,005600,0,NA,NA,NA,NA
11001005800,005800,908,113,795,2010,005800,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005800,005800,005800,0,NA,NA,NA,NA
11001006202,006202,192,21,171,2010,006202,tract,DC Open Data Crime Incidents,crime_counts_by_tract,006202,006202,006202,0,NA,NA,NA,NA
11001007200,007200,130,17,113,2010,007200,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007200,007200,007200,0,NA,NA,NA,NA
11001009501,009501,141,27,114,2010,009501,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009501,009501,009501,0,NA,NA,NA,NA
11001010200,010200,172,20,152,2010,010200,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010200,010200,010200,0,NA,NA,NA,NA
11001010600,010600,453,94,359,2010,010600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010600,010600,010600,0,NA,NA,NA,NA
11001011000,011000,80,15,65,2010,011000,tract,DC Open Data Crime Incidents,crime_counts_by_tract,011000,011000,011000,0,NA,NA,NA,NA
