fips_full,gisjoin,tract_id,location_name,year,population,attainment_broad,source,count,geographic_id,decade,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001007100,G1100010007100,007100,"Census Tract 71, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),475,G1100010007100,2010,007100,007100,007100,0,NA,NA,NA,NA
11001007100,G1100010007100,007100,"Census Tract 71, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),386,G1100010007100,2010,007100,007100,007100,0,NA,NA,NA,NA
11001007100,G1100010007100,007100,"Census Tract 71, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),232,G1100010007100,2010,007100,007100,007100,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,Tract   77.03,1970,total,Bachelor's degree+,1970 Census (C2M),158,G1100010007703,1970,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,Tract   77.03,1970,total,High school graduate,1970 Census (C2M),1109,G1100010007703,1970,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,Tract   77.03,1970,total,Less than high school,1970 Census (C2M),1627,G1100010007703,1970,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,Tract   77.03,1970,total,Some college/Associate's,1970 Census (C2M),366,G1100010007703,1970,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,State: 11 County: 001 Tract: 77.03,1980,total,Bachelor's degree+,1980 Census (DHN),206,G1100010007703,1980,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,State: 11 County: 001 Tract: 77.03,1980,total,High school graduate,1980 Census (DHN),1156,G1100010007703,1980,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,State: 11 County: 001 Tract: 77.03,1980,total,Less than high school,1980 Census (DHN),1581,G1100010007703,1980,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,State: 11 County: 001 Tract: 77.03,1980,total,Some college/Associate's,1980 Census (DHN),399,G1100010007703,1980,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,"Census Tract 77.03, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),324,G1100010007703,2010,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,"Census Tract 77.03, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),1060,G1100010007703,2010,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,"Census Tract 77.03, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),690,G1100010007703,2010,007703,007703,007703,0,NA,NA,NA,NA
11001007703,G1100010007703,007703,"Census Tract 77.03, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),1089,G1100010007703,2010,007703,007703,007703,0,NA,NA,NA,NA
11001000001,G11000100001,0001,TRACT 1 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1978,G11000100001,1960,000001,000001,000001,0,NA,NA,NA,NA
11001000001,G11000100001,0001,TRACT 1 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),806,G11000100001,1960,000001,000001,000001,0,NA,NA,NA,NA
11001000001,G11000100001,0001,TRACT 1 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),938,G11000100001,1960,000001,000001,000001,0,NA,NA,NA,NA
11001000001,G11000100001,0001,TRACT 1 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),918,G11000100001,1960,000001,000001,000001,0,NA,NA,NA,NA
11001000002,G11000100002,0002,TRACT 2 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1334,G11000100002,1960,000002,000002,000002,0,NA,NA,NA,NA
11001000002,G11000100002,0002,TRACT 2 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),324,G11000100002,1960,000002,000002,000002,0,NA,NA,NA,NA
11001000002,G11000100002,0002,TRACT 2 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),612,G11000100002,1960,000002,000002,000002,0,NA,NA,NA,NA
11001000002,G11000100002,0002,TRACT 2 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),556,G11000100002,1960,000002,000002,000002,0,NA,NA,NA,NA
11001000003,G11000100003,0003,TRACT 3 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1079,G11000100003,1960,000003,000003,000003,0,NA,NA,NA,NA
11001000003,G11000100003,0003,TRACT 3 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1204,G11000100003,1960,000003,000003,000003,0,NA,NA,NA,NA
11001000003,G11000100003,0003,TRACT 3 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1472,G11000100003,1960,000003,000003,000003,0,NA,NA,NA,NA
11001000003,G11000100003,0003,TRACT 3 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),751,G11000100003,1960,000003,000003,000003,0,NA,NA,NA,NA
11001000004,G11000100004,0004,TRACT 4 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),346,G11000100004,1960,000004,000004,000004,0,NA,NA,NA,NA
11001000004,G11000100004,0004,TRACT 4 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),197,G11000100004,1960,000004,000004,000004,0,NA,NA,NA,NA
11001000004,G11000100004,0004,TRACT 4 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),239,G11000100004,1960,000004,000004,000004,0,NA,NA,NA,NA
11001000004,G11000100004,0004,TRACT 4 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),168,G11000100004,1960,000004,000004,000004,0,NA,NA,NA,NA
11001000005,G11000100005,0005,TRACT 5 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1740,G11000100005,1960,000005,000005,000005,0,NA,NA,NA,NA
11001000005,G11000100005,0005,TRACT 5 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1531,G11000100005,1960,000005,000005,000005,0,NA,NA,NA,NA
11001000005,G11000100005,0005,TRACT 5 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1377,G11000100005,1960,000005,000005,000005,0,NA,NA,NA,NA
11001000005,G11000100005,0005,TRACT 5 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1312,G11000100005,1960,000005,000005,000005,0,NA,NA,NA,NA
11001000006,G11000100006,0006,TRACT 6 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1518,G11000100006,1960,000006,000006,000006,0,NA,NA,NA,NA
11001000006,G11000100006,0006,TRACT 6 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),882,G11000100006,1960,000006,000006,000006,0,NA,NA,NA,NA
11001000006,G11000100006,0006,TRACT 6 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1027,G11000100006,1960,000006,000006,000006,0,NA,NA,NA,NA
11001000006,G11000100006,0006,TRACT 6 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),690,G11000100006,1960,000006,000006,000006,0,NA,NA,NA,NA
11001000007,G11000100007,0007,TRACT 7 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),2576,G11000100007,1960,000007,000007,000007,0,NA,NA,NA,NA
11001000007,G11000100007,0007,TRACT 7 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1790,G11000100007,1960,000007,000007,000007,0,NA,NA,NA,NA
11001000007,G11000100007,0007,TRACT 7 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1397,G11000100007,1960,000007,000007,000007,0,NA,NA,NA,NA
11001000007,G11000100007,0007,TRACT 7 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1535,G11000100007,1960,000007,000007,000007,0,NA,NA,NA,NA
11001000008,G11000100008,0008,TRACT 8 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1682,G11000100008,1960,000008,000008,000008,0,NA,NA,NA,NA
11001000008,G11000100008,0008,TRACT 8 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),788,G11000100008,1960,000008,000008,000008,0,NA,NA,NA,NA
11001000008,G11000100008,0008,TRACT 8 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),872,G11000100008,1960,000008,000008,000008,0,NA,NA,NA,NA
11001000008,G11000100008,0008,TRACT 8 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),844,G11000100008,1960,000008,000008,000008,0,NA,NA,NA,NA
11001000009,G11000100009,0009,TRACT 9 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1524,G11000100009,1960,000009,000009,000009,0,NA,NA,NA,NA
11001000009,G11000100009,0009,TRACT 9 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),654,G11000100009,1960,000009,000009,000009,0,NA,NA,NA,NA
11001000009,G11000100009,0009,TRACT 9 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),972,G11000100009,1960,000009,000009,000009,0,NA,NA,NA,NA
11001000009,G11000100009,0009,TRACT 9 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),759,G11000100009,1960,000009,000009,000009,0,NA,NA,NA,NA
11001000010,G11000100010,0010,TRACT 10 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),2787,G11000100010,1960,000010,000010,000010,0,NA,NA,NA,NA
11001000010,G11000100010,0010,TRACT 10 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),2037,G11000100010,1960,000010,000010,000010,0,NA,NA,NA,NA
11001000010,G11000100010,0010,TRACT 10 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1902,G11000100010,1960,000010,000010,000010,0,NA,NA,NA,NA
11001000010,G11000100010,0010,TRACT 10 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1679,G11000100010,1960,000010,000010,000010,0,NA,NA,NA,NA
11001000011,G11000100011,0011,TRACT 11 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1059,G11000100011,1960,000011,000011,000011,0,NA,NA,NA,NA
11001000011,G11000100011,0011,TRACT 11 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),903,G11000100011,1960,000011,000011,000011,0,NA,NA,NA,NA
11001000011,G11000100011,0011,TRACT 11 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),948,G11000100011,1960,000011,000011,000011,0,NA,NA,NA,NA
11001000011,G11000100011,0011,TRACT 11 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),616,G11000100011,1960,000011,000011,000011,0,NA,NA,NA,NA
11001000012,G11000100012,0012,TRACT 12 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1249,G11000100012,1960,000012,000012,000012,0,NA,NA,NA,NA
11001000012,G11000100012,0012,TRACT 12 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),997,G11000100012,1960,000012,000012,000012,0,NA,NA,NA,NA
11001000012,G11000100012,0012,TRACT 12 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),894,G11000100012,1960,000012,000012,000012,0,NA,NA,NA,NA
11001000012,G11000100012,0012,TRACT 12 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),771,G11000100012,1960,000012,000012,000012,0,NA,NA,NA,NA
11001000013,G11000100013,0013,TRACT 13 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),2073,G11000100013,1960,000013,000013,000013,0,NA,NA,NA,NA
11001000013,G11000100013,0013,TRACT 13 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1664,G11000100013,1960,000013,000013,000013,0,NA,NA,NA,NA
11001000013,G11000100013,0013,TRACT 13 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1297,G11000100013,1960,000013,000013,000013,0,NA,NA,NA,NA
11001000013,G11000100013,0013,TRACT 13 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1305,G11000100013,1960,000013,000013,000013,0,NA,NA,NA,NA
11001000014,G11000100014,0014,TRACT 14 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1405,G11000100014,1960,000014,000014,000014,0,NA,NA,NA,NA
11001000014,G11000100014,0014,TRACT 14 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1069,G11000100014,1960,000014,000014,000014,0,NA,NA,NA,NA
11001000014,G11000100014,0014,TRACT 14 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1207,G11000100014,1960,000014,000014,000014,0,NA,NA,NA,NA
11001000014,G11000100014,0014,TRACT 14 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),904,G11000100014,1960,000014,000014,000014,0,NA,NA,NA,NA
11001000015,G11000100015,0015,TRACT 15 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1545,G11000100015,1960,000015,000015,000015,0,NA,NA,NA,NA
11001000015,G11000100015,0015,TRACT 15 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),877,G11000100015,1960,000015,000015,000015,0,NA,NA,NA,NA
11001000015,G11000100015,0015,TRACT 15 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),720,G11000100015,1960,000015,000015,000015,0,NA,NA,NA,NA
11001000015,G11000100015,0015,TRACT 15 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),861,G11000100015,1960,000015,000015,000015,0,NA,NA,NA,NA
11001000016,G11000100016,0016,TRACT 16 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),812,G11000100016,1960,000016,000016,000016,0,NA,NA,NA,NA
11001000016,G11000100016,0016,TRACT 16 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),918,G11000100016,1960,000016,000016,000016,0,NA,NA,NA,NA
11001000016,G11000100016,0016,TRACT 16 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1142,G11000100016,1960,000016,000016,000016,0,NA,NA,NA,NA
11001000016,G11000100016,0016,TRACT 16 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),574,G11000100016,1960,000016,000016,000016,0,NA,NA,NA,NA
11001000017,G11000100017,0017,TRACT 17 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),577,G11000100017,1960,000017,000017,000017,0,NA,NA,NA,NA
11001000017,G11000100017,0017,TRACT 17 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1019,G11000100017,1960,000017,000017,000017,0,NA,NA,NA,NA
11001000017,G11000100017,0017,TRACT 17 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1674,G11000100017,1960,000017,000017,000017,0,NA,NA,NA,NA
11001000017,G11000100017,0017,TRACT 17 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),588,G11000100017,1960,000017,000017,000017,0,NA,NA,NA,NA
11001000018,G11000100018,0018,TRACT 18 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1232,G11000100018,1960,000018,000018,000018,0,NA,NA,NA,NA
11001000018,G11000100018,0018,TRACT 18 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1696,G11000100018,1960,000018,000018,000018,0,NA,NA,NA,NA
11001000018,G11000100018,0018,TRACT 18 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2631,G11000100018,1960,000018,000018,000018,0,NA,NA,NA,NA
11001000018,G11000100018,0018,TRACT 18 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),934,G11000100018,1960,000018,000018,000018,0,NA,NA,NA,NA
11001000019,G11000100019,0019,TRACT 19 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),601,G11000100019,1960,000019,000019,000019,0,NA,NA,NA,NA
11001000019,G11000100019,0019,TRACT 19 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1389,G11000100019,1960,000019,000019,000019,0,NA,NA,NA,NA
11001000019,G11000100019,0019,TRACT 19 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2718,G11000100019,1960,000019,000019,000019,0,NA,NA,NA,NA
11001000019,G11000100019,0019,TRACT 19 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),613,G11000100019,1960,000019,000019,000019,0,NA,NA,NA,NA
11001000020,G11000100020,0020,TRACT 20 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),849,G11000100020,1960,000020,000020,000020,0,NA,NA,NA,NA
11001000020,G11000100020,0020,TRACT 20 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1401,G11000100020,1960,000020,000020,000020,0,NA,NA,NA,NA
11001000020,G11000100020,0020,TRACT 20 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2267,G11000100020,1960,000020,000020,000020,0,NA,NA,NA,NA
11001000020,G11000100020,0020,TRACT 20 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),751,G11000100020,1960,000020,000020,000020,0,NA,NA,NA,NA
11001000021,G11000100021,0021,TRACT 21 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),841,G11000100021,1960,000021,000021,000021,0,NA,NA,NA,NA
11001000021,G11000100021,0021,TRACT 21 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),2166,G11000100021,1960,000021,000021,000021,0,NA,NA,NA,NA
11001000021,G11000100021,0021,TRACT 21 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),4515,G11000100021,1960,000021,000021,000021,0,NA,NA,NA,NA
11001000021,G11000100021,0021,TRACT 21 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1121,G11000100021,1960,000021,000021,000021,0,NA,NA,NA,NA
11001000022,G11000100022,0022,TRACT 22 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),496,G11000100022,1960,000022,000022,000022,0,NA,NA,NA,NA
11001000022,G11000100022,0022,TRACT 22 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1552,G11000100022,1960,000022,000022,000022,0,NA,NA,NA,NA
11001000022,G11000100022,0022,TRACT 22 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),3079,G11000100022,1960,000022,000022,000022,0,NA,NA,NA,NA
11001000022,G11000100022,0022,TRACT 22 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),571,G11000100022,1960,000022,000022,000022,0,NA,NA,NA,NA
11001000023,G110001000231,0023,TRACT 23-1 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),243,G110001000231,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000231,0023,TRACT 23-1 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),652,G110001000231,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000231,0023,TRACT 23-1 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1504,G110001000231,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000231,0023,TRACT 23-1 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),242,G110001000231,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000232,0023,TRACT 23-2 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),93,G110001000232,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000232,0023,TRACT 23-2 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),290,G110001000232,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000232,0023,TRACT 23-2 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1494,G110001000232,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000023,G110001000232,0023,TRACT 23-2 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),77,G110001000232,1960,000023,000023,000023,0,NA,NA,NA,NA
11001000024,G11000100024,0024,TRACT 24 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),325,G11000100024,1960,000024,000024,000024,0,NA,NA,NA,NA
11001000024,G11000100024,0024,TRACT 24 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),642,G11000100024,1960,000024,000024,000024,0,NA,NA,NA,NA
11001000024,G11000100024,0024,TRACT 24 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2021,G11000100024,1960,000024,000024,000024,0,NA,NA,NA,NA
11001000024,G11000100024,0024,TRACT 24 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),252,G11000100024,1960,000024,000024,000024,0,NA,NA,NA,NA
11001000025,G11000100025,0025,TRACT 25 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),760,G11000100025,1960,000025,000025,000025,0,NA,NA,NA,NA
11001000025,G11000100025,0025,TRACT 25 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1362,G11000100025,1960,000025,000025,000025,0,NA,NA,NA,NA
11001000025,G11000100025,0025,TRACT 25 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),3186,G11000100025,1960,000025,000025,000025,0,NA,NA,NA,NA
11001000025,G11000100025,0025,TRACT 25 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),806,G11000100025,1960,000025,000025,000025,0,NA,NA,NA,NA
11001000026,G11000100026,0026,TRACT 26 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),828,G11000100026,1960,000026,000026,000026,0,NA,NA,NA,NA
11001000026,G11000100026,0026,TRACT 26 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),373,G11000100026,1960,000026,000026,000026,0,NA,NA,NA,NA
11001000026,G11000100026,0026,TRACT 26 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),449,G11000100026,1960,000026,000026,000026,0,NA,NA,NA,NA
11001000026,G11000100026,0026,TRACT 26 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),332,G11000100026,1960,000026,000026,000026,0,NA,NA,NA,NA
11001000027,G11000100027,0027,TRACT 27 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),1435,G11000100027,1960,000027,000027,000027,0,NA,NA,NA,NA
11001000027,G11000100027,0027,TRACT 27 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),2050,G11000100027,1960,000027,000027,000027,0,NA,NA,NA,NA
11001000027,G11000100027,0027,TRACT 27 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2909,G11000100027,1960,000027,000027,000027,0,NA,NA,NA,NA
11001000027,G11000100027,0027,TRACT 27 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),1439,G11000100027,1960,000027,000027,000027,0,NA,NA,NA,NA
11001000028,G11000100028,0028,TRACT 28 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),540,G11000100028,1960,000028,000028,000028,0,NA,NA,NA,NA
11001000028,G11000100028,0028,TRACT 28 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1379,G11000100028,1960,000028,000028,000028,0,NA,NA,NA,NA
11001000028,G11000100028,0028,TRACT 28 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2491,G11000100028,1960,000028,000028,000028,0,NA,NA,NA,NA
11001000028,G11000100028,0028,TRACT 28 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),549,G11000100028,1960,000028,000028,000028,0,NA,NA,NA,NA
11001000029,G11000100029,0029,TRACT 29 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),280,G11000100029,1960,000029,000029,000029,0,NA,NA,NA,NA
11001000029,G11000100029,0029,TRACT 29 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),817,G11000100029,1960,000029,000029,000029,0,NA,NA,NA,NA
11001000029,G11000100029,0029,TRACT 29 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2151,G11000100029,1960,000029,000029,000029,0,NA,NA,NA,NA
11001000029,G11000100029,0029,TRACT 29 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),318,G11000100029,1960,000029,000029,000029,0,NA,NA,NA,NA
11001000030,G11000100030,0030,TRACT 30 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),185,G11000100030,1960,000030,000030,000030,0,NA,NA,NA,NA
11001000030,G11000100030,0030,TRACT 30 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),563,G11000100030,1960,000030,000030,000030,0,NA,NA,NA,NA
11001000030,G11000100030,0030,TRACT 30 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1949,G11000100030,1960,000030,000030,000030,0,NA,NA,NA,NA
11001000030,G11000100030,0030,TRACT 30 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),158,G11000100030,1960,000030,000030,000030,0,NA,NA,NA,NA
11001000031,G11000100031,0031,TRACT 31 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),203,G11000100031,1960,000031,000031,000031,0,NA,NA,NA,NA
11001000031,G11000100031,0031,TRACT 31 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),474,G11000100031,1960,000031,000031,000031,0,NA,NA,NA,NA
11001000031,G11000100031,0031,TRACT 31 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1643,G11000100031,1960,000031,000031,000031,0,NA,NA,NA,NA
11001000031,G11000100031,0031,TRACT 31 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),274,G11000100031,1960,000031,000031,000031,0,NA,NA,NA,NA
11001000032,G11000100032,0032,TRACT 32 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),293,G11000100032,1960,000032,000032,000032,0,NA,NA,NA,NA
11001000032,G11000100032,0032,TRACT 32 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),828,G11000100032,1960,000032,000032,000032,0,NA,NA,NA,NA
11001000032,G11000100032,0032,TRACT 32 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),2473,G11000100032,1960,000032,000032,000032,0,NA,NA,NA,NA
11001000032,G11000100032,0032,TRACT 32 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),346,G11000100032,1960,000032,000032,000032,0,NA,NA,NA,NA
11001000033,G11000100033,0033,TRACT 33 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),508,G11000100033,1960,000033,000033,000033,0,NA,NA,NA,NA
11001000033,G11000100033,0033,TRACT 33 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),1001,G11000100033,1960,000033,000033,000033,0,NA,NA,NA,NA
11001000033,G11000100033,0033,TRACT 33 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),3592,G11000100033,1960,000033,000033,000033,0,NA,NA,NA,NA
11001000033,G11000100033,0033,TRACT 33 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),614,G11000100033,1960,000033,000033,000033,0,NA,NA,NA,NA
11001000034,G11000100034,0034,TRACT 34 WASHINGTON D C,1960,total,Bachelor's degree+,1960 Census (B6B),362,G11000100034,1960,000034,000034,000034,0,NA,NA,NA,NA
11001000034,G11000100034,0034,TRACT 34 WASHINGTON D C,1960,total,High school graduate,1960 Census (B6B),626,G11000100034,1960,000034,000034,000034,0,NA,NA,NA,NA
11001000034,G11000100034,0034,TRACT 34 WASHINGTON D C,1960,total,Less than high school,1960 Census (B6B),1899,G11000100034,1960,000034,000034,000034,0,NA,NA,NA,NA
11001000034,G11000100034,0034,TRACT 34 WASHINGTON D C,1960,total,Some college/Associate's,1960 Census (B6B),381,G11000100034,1960,000034,000034,000034,0,NA,NA,NA,NA
